Country,Education Level,Years of Experience,Employment,Salary,Continent
Hungary,Bachelor’s degree,7.0,Part-time Employment,33480.0,Europe
Finland,Less than a Bachelors,19.0,Part-time Employment,60972.0,Europe
Sweden,Master’s degree,10.0,Full-time Employment,92052.0,Europe
Poland,Bachelor’s degree,5.0,Full-time Employment,36444.0,Europe
Germany,Bachelor’s degree,19.0,Full-time Employment,85397.0,Europe
Poland,Master’s degree,4.0,Full-time Employment,63792.0,Europe
France,Bachelor’s degree,3.0,Full-time Employment,22704.0,Europe
Hungary,Less than a Bachelors,10.0,Full-time Employment,43104.0,Europe
Germany,Less than a Bachelors,5.0,Full-time Employment,57072.0,Europe
Germany,Master’s degree,3.0,Full-time Employment,69183.0,Europe
Germany,Bachelor’s degree,3.0,Part-time Employment,16860.0,Europe
Sweden,Less than a Bachelors,6.0,Full-time Employment,46020.0,Europe
France,Master’s degree,6.0,Full-time Employment,49725.0,Europe
Poland,Master’s degree,5.0,Full-time Employment,18228.0,Europe
Italy,Less than a Bachelors,1.0,Full-time Employment,24322.0,Europe
Germany,Master’s degree,18.0,Self-employed/Freelancer,129720.0,Europe
Netherlands,Bachelor’s degree,2.0,Full-time Employment,45396.0,Europe
Poland,Master’s degree,12.0,Self-employed/Freelancer,48600.0,Europe
Romania,Master’s degree,8.0,Full-time Employment,23940.0,Europe
Spain,Bachelor’s degree,5.0,Full-time Employment,43239.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,70264.0,Europe
Netherlands,Master’s degree,5.0,Full-time Employment,75452.0,Europe
Hungary,Master’s degree,2.0,Full-time Employment,19248.0,Europe
Switzerland,Master’s degree,7.0,Full-time Employment,147391.0,Europe
Finland,Bachelor’s degree,15.0,Full-time Employment,71340.0,Europe
Norway,Master’s degree,20.0,Self-employed/Freelancer,124080.0,Europe
Germany,Bachelor’s degree,10.0,Full-time Employment,70044.0,Europe
Poland,Bachelor’s degree,4.0,Self-employed/Freelancer,36444.0,Europe
Poland,Bachelor’s degree,3.0,Part-time Employment,36444.0,Europe
Estonia,Bachelor’s degree,10.0,Full-time Employment,30804.0,Europe
Netherlands,Less than a Bachelors,11.0,Full-time Employment,97288.0,Europe
Norway,Master’s degree,1.0,Full-time Employment,64737.0,Europe
France,Master’s degree,0.5,Full-time Employment,25944.0,Europe
Romania,Bachelor’s degree,4.0,Full-time Employment,44508.0,Europe
Germany,Bachelor’s degree,8.0,Full-time Employment,75669.0,Europe
Ireland,Bachelor’s degree,5.0,Full-time Employment,59454.0,Europe
Poland,Master’s degree,5.0,Full-time Employment,26724.0,Europe
Germany,Master’s degree,13.0,Full-time Employment,81074.0,Europe
Switzerland,Less than a Bachelors,5.0,Full-time Employment,81319.0,Europe
Finland,Bachelor’s degree,21.0,Full-time Employment,64860.0,Europe
Hungary,Less than a Bachelors,11.0,Full-time Employment,84672.0,Europe
Netherlands,Master’s degree,12.0,Full-time Employment,51888.0,Europe
Poland,Less than a Bachelors,3.0,Part-time Employment,31896.0,Europe
Germany,Master’s degree,3.0,Part-time Employment,70264.0,Europe
Germany,Master’s degree,20.0,Full-time Employment,90802.0,Europe
Denmark,Less than a Bachelors,5.0,Full-time Employment,86838.0,Europe
Denmark,Post grad,5.0,Full-time Employment,97260.0,Europe
Ukraine,Less than a Bachelors,3.0,Full-time Employment,36000.0,Europe
Netherlands,Bachelor’s degree,12.0,Full-time Employment,77832.0,Europe
Germany,Post grad,2.0,Self-employed/Freelancer,65378.0,Europe
Sweden,Less than a Bachelors,3.0,Full-time Employment,43200.0,Europe
Austria,Master’s degree,8.0,Full-time Employment,64751.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,64859.0,Europe
Netherlands,Post grad,10.0,Part-time Employment,86478.0,Europe
Poland,Master’s degree,2.0,Full-time Employment,26724.0,Europe
Germany,Master’s degree,18.0,Part-time Employment,68748.0,Europe
Germany,Less than a Bachelors,24.0,Full-time Employment,51887.0,Europe
Norway,Master’s degree,14.0,Full-time Employment,86316.0,Europe
Sweden,Less than a Bachelors,3.0,Full-time Employment,50316.0,Europe
Germany,Master’s degree,2.0,Full-time Employment,60535.0,Europe
Germany,Post grad,18.0,Full-time Employment,67453.0,Europe
Poland,Master’s degree,4.0,Full-time Employment,42528.0,Europe
Poland,Bachelor’s degree,5.0,Self-employed/Freelancer,39492.0,Europe
Portugal,Post grad,6.0,Full-time Employment,88640.0,Europe
France,Post grad,4.0,Full-time Employment,43239.0,Europe
Netherlands,Bachelor’s degree,16.0,Full-time Employment,98369.0,Europe
Belarus,Bachelor’s degree,9.0,Self-employed/Freelancer,15300.0,Europe
Poland,Bachelor’s degree,7.0,Full-time Employment,43031.0,Europe
Croatia,Master’s degree,6.0,Full-time Employment,31344.0,Europe
Germany,Less than a Bachelors,4.0,Part-time Employment,25944.0,Europe
Bosnia and Herzegovina,Less than a Bachelors,7.0,Self-employed/Freelancer,24000.0,Europe
Netherlands,Master’s degree,3.0,Full-time Employment,47563.0,Europe
Spain,Bachelor’s degree,10.0,Full-time Employment,64859.0,Europe
Switzerland,Bachelor’s degree,14.0,Full-time Employment,81319.0,Europe
Greece,Bachelor’s degree,5.0,Full-time Employment,18156.0,Europe
Italy,Less than a Bachelors,1.0,Full-time Employment,25944.0,Europe
France,Bachelor’s degree,3.0,Full-time Employment,33732.0,Europe
France,Master’s degree,1.0,Full-time Employment,33732.0,Europe
Romania,Bachelor’s degree,8.0,Full-time Employment,73272.0,Europe
Denmark,Master’s degree,24.0,Self-employed/Freelancer,115784.0,Europe
Norway,Bachelor’s degree,2.0,Full-time Employment,58264.0,Europe
Norway,Bachelor’s degree,3.0,Full-time Employment,67332.0,Europe
Finland,Less than a Bachelors,25.0,Full-time Employment,54480.0,Europe
Poland,Bachelor’s degree,14.0,Full-time Employment,39492.0,Europe
Ukraine,Master’s degree,21.0,Full-time Employment,58728.0,Europe
Norway,Bachelor’s degree,1.0,Full-time Employment,62698.0,Europe
Germany,Bachelor’s degree,3.0,Part-time Employment,54049.0,Europe
Austria,Less than a Bachelors,7.0,Self-employed/Freelancer,20885.0,Europe
Serbia,Bachelor’s degree,2.0,Full-time Employment,34692.0,Europe
Poland,Master’s degree,1.0,Full-time Employment,24300.0,Europe
France,Master’s degree,2.0,Full-time Employment,40537.0,Europe
Poland,Bachelor’s degree,9.0,Self-employed/Freelancer,103272.0,Europe
Lithuania,Master’s degree,2.0,Full-time Employment,43728.0,Europe
Germany,Bachelor’s degree,10.0,Self-employed/Freelancer,172957.0,Europe
Ireland,Post grad,40.0,Full-time Employment,162147.0,Europe
Lithuania,Bachelor’s degree,3.0,Full-time Employment,45396.0,Europe
Norway,Less than a Bachelors,10.0,Full-time Employment,53948.0,Europe
Netherlands,Bachelor’s degree,3.0,Full-time Employment,41124.0,Europe
Ukraine,Master’s degree,5.0,Full-time Employment,48000.0,Europe
Romania,Post grad,7.0,Self-employed/Freelancer,42804.0,Europe
Austria,Bachelor’s degree,10.0,Full-time Employment,65940.0,Europe
Germany,Less than a Bachelors,4.0,Full-time Employment,102693.0,Europe
Sweden,Bachelor’s degree,4.0,Full-time Employment,42960.0,Europe
Germany,Bachelor’s degree,13.0,Full-time Employment,64643.0,Europe
France,Master’s degree,13.0,Full-time Employment,81074.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,53509.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,75669.0,Europe
Poland,Less than a Bachelors,9.0,Full-time Employment,30372.0,Europe
Bulgaria,Less than a Bachelors,12.0,Full-time Employment,19896.0,Europe
Norway,Master’s degree,4.0,Full-time Employment,68837.0,Europe
France,Post grad,8.0,Full-time Employment,73507.0,Europe
Netherlands,Bachelor’s degree,8.0,Full-time Employment,75669.0,Europe
Germany,Master’s degree,10.0,Full-time Employment,84316.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,64860.0,Europe
France,Master’s degree,10.0,Full-time Employment,70264.0,Europe
Austria,Post grad,12.0,Part-time Employment,45396.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,46482.0,Europe
France,Bachelor’s degree,9.0,Full-time Employment,58373.0,Europe
France,Master’s degree,11.0,Full-time Employment,124300.0,Europe
Iceland,Bachelor’s degree,10.0,Full-time Employment,89364.0,Europe
France,Bachelor’s degree,5.0,Full-time Employment,18156.0,Europe
Bulgaria,Master’s degree,15.0,Full-time Employment,89508.0,Europe
Spain,Bachelor’s degree,4.0,Full-time Employment,121070.0,Europe
Italy,Bachelor’s degree,1.0,Part-time Employment,10380.0,Europe
Germany,Post grad,10.0,Part-time Employment,64859.0,Europe
France,Master’s degree,11.0,Full-time Employment,77831.0,Europe
Bosnia and Herzegovina,Bachelor’s degree,4.0,Self-employed/Freelancer,23172.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,84316.0,Europe
Denmark,Master’s degree,2.0,Full-time Employment,78156.0,Europe
Poland,Master’s degree,2.0,Full-time Employment,28860.0,Europe
Ukraine,Bachelor’s degree,15.0,Full-time Employment,60000.0,Europe
Germany,Master’s degree,3.0,Full-time Employment,67021.0,Europe
Poland,Master’s degree,10.0,Full-time Employment,56196.0,Europe
Netherlands,Bachelor’s degree,14.0,Full-time Employment,54480.0,Europe
Belgium,Master’s degree,6.0,Full-time Employment,70264.0,Europe
France,Bachelor’s degree,4.0,Full-time Employment,41077.0,Europe
France,Master’s degree,5.0,Full-time Employment,50728.0,Europe
Germany,Master’s degree,2.0,Full-time Employment,64859.0,Europe
Serbia,Less than a Bachelors,10.0,Full-time Employment,29736.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,48000.0,Europe
Italy,Less than a Bachelors,2.0,Full-time Employment,43239.0,Europe
Slovakia,Master’s degree,2.0,Full-time Employment,15564.0,Europe
Sweden,Master’s degree,20.0,Full-time Employment,56460.0,Europe
Austria,Master’s degree,22.0,Full-time Employment,81722.0,Europe
Netherlands,Less than a Bachelors,8.0,Self-employed/Freelancer,54049.0,Europe
Netherlands,Master’s degree,6.0,Full-time Employment,51347.0,Europe
Slovakia,Less than a Bachelors,13.0,Self-employed/Freelancer,37834.0,Europe
Croatia,Master’s degree,14.0,Full-time Employment,17412.0,Europe
Switzerland,Bachelor’s degree,4.0,Full-time Employment,86402.0,Europe
Netherlands,Master’s degree,20.0,Full-time Employment,216196.0,Europe
Poland,Bachelor’s degree,9.0,Self-employed/Freelancer,39492.0,Europe
Sweden,Bachelor’s degree,6.0,Full-time Employment,61366.0,Europe
Bulgaria,Bachelor’s degree,9.0,Full-time Employment,26520.0,Europe
Belgium,Bachelor’s degree,3.0,Full-time Employment,35672.0,Europe
France,Post grad,16.0,Full-time Employment,54049.0,Europe
Lithuania,Bachelor’s degree,7.0,Full-time Employment,84312.0,Europe
Poland,Master’s degree,10.0,Full-time Employment,48600.0,Europe
Netherlands,Master’s degree,5.0,Full-time Employment,70264.0,Europe
France,Master’s degree,0.5,Full-time Employment,38915.0,Europe
Germany,Master’s degree,1.0,Full-time Employment,60535.0,Europe
Ireland,Bachelor’s degree,11.0,Full-time Employment,81074.0,Europe
Sweden,Master’s degree,13.0,Full-time Employment,74868.0,Europe
France,Master’s degree,3.0,Full-time Employment,35028.0,Europe
Switzerland,Master’s degree,6.0,Full-time Employment,116896.0,Europe
Poland,Less than a Bachelors,5.0,Full-time Employment,33408.0,Europe
Belgium,Post grad,4.0,Full-time Employment,86478.0,Europe
Ukraine,Bachelor’s degree,8.0,Full-time Employment,52800.0,Europe
Poland,Master’s degree,9.0,Full-time Employment,54672.0,Europe
Poland,Master’s degree,5.0,Full-time Employment,41004.0,Europe
Bulgaria,Less than a Bachelors,3.0,Full-time Employment,29832.0,Europe
Germany,Less than a Bachelors,21.0,Full-time Employment,48644.0,Europe
Belgium,Bachelor’s degree,6.0,Full-time Employment,42804.0,Europe
Sweden,Bachelor’s degree,12.0,Full-time Employment,79776.0,Europe
Germany,Master’s degree,20.0,Full-time Employment,64860.0,Europe
Norway,Master’s degree,21.0,Full-time Employment,134869.0,Europe
Poland,Bachelor’s degree,9.0,Full-time Employment,51024.0,Europe
Sweden,Less than a Bachelors,9.0,Self-employed/Freelancer,81821.0,Europe
Austria,Master’s degree,6.0,Full-time Employment,58368.0,Europe
Netherlands,Master’s degree,3.0,Full-time Employment,51888.0,Europe
Finland,Bachelor’s degree,4.0,Full-time Employment,57072.0,Europe
Spain,Less than a Bachelors,4.0,Full-time Employment,24648.0,Europe
Poland,Bachelor’s degree,7.0,Full-time Employment,28860.0,Europe
Netherlands,Bachelor’s degree,0.5,Part-time Employment,25944.0,Europe
France,Post grad,34.0,Full-time Employment,64859.0,Europe
Austria,Bachelor’s degree,2.0,Part-time Employment,36972.0,Europe
Belarus,Less than a Bachelors,9.0,Full-time Employment,81708.0,Europe
Germany,Master’s degree,10.0,Full-time Employment,81074.0,Europe
Denmark,Master’s degree,2.0,Full-time Employment,43416.0,Europe
Sweden,Master’s degree,6.0,Full-time Employment,93071.0,Europe
France,Bachelor’s degree,1.0,Full-time Employment,11940.0,Europe
Belgium,Less than a Bachelors,4.0,Self-employed/Freelancer,37834.0,Europe
Hungary,Bachelor’s degree,3.0,Full-time Employment,38484.0,Europe
Germany,Less than a Bachelors,22.0,Full-time Employment,42158.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,62697.0,Europe
Spain,Less than a Bachelors,11.0,Full-time Employment,34591.0,Europe
Belarus,Bachelor’s degree,3.0,Full-time Employment,20400.0,Europe
France,Master’s degree,2.0,Full-time Employment,38915.0,Europe
Netherlands,Master’s degree,9.0,Full-time Employment,75669.0,Europe
France,Master’s degree,3.0,Full-time Employment,37834.0,Europe
Netherlands,Bachelor’s degree,14.0,Full-time Employment,86478.0,Europe
Poland,Master’s degree,13.0,Self-employed/Freelancer,60744.0,Europe
Sweden,Master’s degree,3.0,Full-time Employment,49092.0,Europe
Spain,Master’s degree,2.0,Full-time Employment,23782.0,Europe
France,Master’s degree,12.0,Full-time Employment,33732.0,Europe
Germany,Less than a Bachelors,4.0,Full-time Employment,72636.0,Europe
Spain,Bachelor’s degree,10.0,Full-time Employment,75669.0,Europe
Germany,Bachelor’s degree,20.0,Full-time Employment,81074.0,Europe
Portugal,Master’s degree,3.0,Full-time Employment,11676.0,Europe
France,Master’s degree,5.0,Full-time Employment,61616.0,Europe
Germany,Less than a Bachelors,25.0,Self-employed/Freelancer,129720.0,Europe
Greece,Master’s degree,11.0,Full-time Employment,29832.0,Europe
Switzerland,Master’s degree,6.0,Full-time Employment,116896.0,Europe
Germany,Post grad,8.0,Full-time Employment,78371.0,Europe
Poland,Bachelor’s degree,0.5,Full-time Employment,16200.0,Europe
France,Less than a Bachelors,6.0,Full-time Employment,54049.0,Europe
Bosnia and Herzegovina,Bachelor’s degree,8.0,Full-time Employment,27816.0,Europe
Poland,Bachelor’s degree,5.0,Full-time Employment,45564.0,Europe
Poland,Master’s degree,7.0,Full-time Employment,31140.0,Europe
Serbia,Less than a Bachelors,3.0,Full-time Employment,23352.0,Europe
Sweden,Less than a Bachelors,10.0,Full-time Employment,52776.0,Europe
Germany,Bachelor’s degree,6.0,Full-time Employment,45396.0,Europe
Sweden,Less than a Bachelors,3.0,Full-time Employment,47868.0,Europe
Poland,Bachelor’s degree,5.0,Full-time Employment,45564.0,Europe
Bulgaria,Less than a Bachelors,15.0,Full-time Employment,53040.0,Europe
Germany,Less than a Bachelors,0.5,Full-time Employment,41508.0,Europe
Germany,Master’s degree,9.0,Full-time Employment,59676.0,Europe
Poland,Bachelor’s degree,7.0,Full-time Employment,34932.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,70264.0,Europe
Ukraine,Master’s degree,28.0,Self-employed/Freelancer,73404.0,Europe
Sweden,Bachelor’s degree,20.0,Self-employed/Freelancer,110460.0,Europe
Denmark,Master’s degree,8.0,Full-time Employment,78156.0,Europe
Sweden,Less than a Bachelors,8.0,Full-time Employment,71184.0,Europe
France,Bachelor’s degree,3.0,Full-time Employment,70044.0,Europe
Finland,Less than a Bachelors,9.0,Full-time Employment,59454.0,Europe
Sweden,Master’s degree,21.0,Full-time Employment,92052.0,Europe
Spain,Master’s degree,8.0,Full-time Employment,43996.0,Europe
Sweden,Bachelor’s degree,10.0,Full-time Employment,87144.0,Europe
Germany,Bachelor’s degree,3.0,Part-time Employment,19452.0,Europe
Bulgaria,Less than a Bachelors,5.0,Full-time Employment,32484.0,Europe
Germany,Bachelor’s degree,3.0,Part-time Employment,19452.0,Europe
Germany,Bachelor’s degree,7.0,Part-time Employment,42156.0,Europe
France,Master’s degree,6.0,Self-employed/Freelancer,77832.0,Europe
Greece,Bachelor’s degree,2.0,Full-time Employment,54049.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,84312.0,Europe
Ireland,Bachelor’s degree,16.0,Full-time Employment,151337.0,Europe
Romania,Bachelor’s degree,7.0,Full-time Employment,32424.0,Europe
Netherlands,Master’s degree,1.0,Full-time Employment,24324.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,56211.0,Europe
Italy,Less than a Bachelors,17.0,Full-time Employment,58368.0,Europe
Poland,Less than a Bachelors,14.0,Self-employed/Freelancer,126550.0,Europe
Poland,Less than a Bachelors,2.0,Full-time Employment,19440.0,Europe
Sweden,Bachelor’s degree,6.0,Full-time Employment,52776.0,Europe
Spain,Bachelor’s degree,2.0,Full-time Employment,29832.0,Europe
Germany,Less than a Bachelors,3.0,Part-time Employment,17508.0,Europe
Poland,Less than a Bachelors,2.0,Part-time Employment,16104.0,Europe
