Country,Education Level,Years of Experience,Employment,Salary,Continent
Brazil,Bachelor’s degree,11.0,Full-time Employment,24744.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,17112.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,17868.0,South America
Argentina,Master’s degree,16.0,Self-employed/Freelancer,27600.0,South America
Brazil,Master’s degree,14.0,Full-time Employment,38942.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,24744.0,South America
Brazil,Bachelor’s degree,20.0,Full-time Employment,30240.0,South America
Brazil,Post grad,3.0,Full-time Employment,20616.0,South America
Brazil,Master’s degree,12.0,Full-time Employment,59558.0,South America
Uruguay,Bachelor’s degree,4.0,Full-time Employment,49800.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,24744.0,South America
Colombia,Less than a Bachelors,23.0,Self-employed/Freelancer,10596.0,South America
Ecuador,Bachelor’s degree,7.0,Full-time Employment,38400.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,21996.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,35736.0,South America
Chile,Post grad,30.0,Self-employed/Freelancer,37632.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,16488.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,27492.0,South America
Argentina,Less than a Bachelors,30.0,Self-employed/Freelancer,97308.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,27492.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,42.0,Full-time Employment,27492.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,23364.0,South America
Brazil,Bachelor’s degree,23.0,Full-time Employment,35736.0,South America
Argentina,Less than a Bachelors,7.0,Full-time Employment,29196.0,South America
Brazil,Less than a Bachelors,28.0,Full-time Employment,14292.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,27708.0,South America
Brazil,Less than a Bachelors,18.0,Full-time Employment,18552.0,South America
Chile,Less than a Bachelors,20.0,Self-employed/Freelancer,78000.0,South America
Chile,Less than a Bachelors,5.0,Full-time Employment,33120.0,South America
Peru,Bachelor’s degree,11.0,Full-time Employment,54000.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,31608.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,14889.0,South America
Brazil,Bachelor’s degree,8.0,Self-employed/Freelancer,16488.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,15120.0,South America
Colombia,Bachelor’s degree,15.0,Self-employed/Freelancer,12360.0,South America
Chile,Bachelor’s degree,10.0,Full-time Employment,39132.0,South America
Argentina,Master’s degree,3.0,Full-time Employment,38928.0,South America
Colombia,Bachelor’s degree,13.0,Full-time Employment,24720.0,South America
Ecuador,Master’s degree,4.0,Full-time Employment,36000.0,South America
Argentina,Post grad,15.0,Full-time Employment,48660.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,32988.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,23364.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,21996.0,South America
Chile,Bachelor’s degree,4.0,Full-time Employment,18060.0,South America
Brazil,Master’s degree,30.0,Full-time Employment,24744.0,South America
Colombia,Less than a Bachelors,0.5,Full-time Employment,11652.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,10992.0,South America
Colombia,Post grad,17.0,Self-employed/Freelancer,37080.0,South America
Ecuador,Less than a Bachelors,3.0,Full-time Employment,22800.0,South America
Brazil,Bachelor’s degree,11.0,Full-time Employment,27492.0,South America
Ecuador,Bachelor’s degree,2.0,Full-time Employment,16800.0,South America
Brazil,Bachelor’s degree,15.0,Part-time Employment,42000.0,South America
Brazil,Master’s degree,10.0,Full-time Employment,57267.0,South America
Brazil,Bachelor’s degree,17.0,Full-time Employment,27492.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,21996.0,South America
Brazil,Less than a Bachelors,8.0,Full-time Employment,13740.0,South America
Brazil,Bachelor’s degree,17.0,Full-time Employment,30240.0,South America
Brazil,Bachelor’s degree,0.5,Full-time Employment,16488.0,South America
Paraguay,Post grad,6.0,Full-time Employment,16548.0,South America
Brazil,Master’s degree,11.0,Self-employed/Freelancer,20892.0,South America
Argentina,Less than a Bachelors,16.0,Full-time Employment,48660.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,19512.0,South America
Brazil,Less than a Bachelors,8.0,Full-time Employment,27492.0,South America
Colombia,Bachelor’s degree,3.0,Full-time Employment,28248.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,87960.0,South America
Brazil,Less than a Bachelors,14.0,Full-time Employment,24744.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,21996.0,South America
Argentina,Bachelor’s degree,9.0,Full-time Employment,97308.0,South America
Brazil,Master’s degree,25.0,Full-time Employment,32988.0,South America
Brazil,Less than a Bachelors,0.5,Full-time Employment,10176.0,South America
Brazil,Bachelor’s degree,19.0,Full-time Employment,13740.0,South America
Colombia,Master’s degree,10.0,Full-time Employment,21192.0,South America
Paraguay,Less than a Bachelors,5.0,Full-time Employment,23904.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,10992.0,South America
Brazil,Bachelor’s degree,20.0,Self-employed/Freelancer,30240.0,South America
Brazil,Less than a Bachelors,33.0,Full-time Employment,13740.0,South America
Peru,Bachelor’s degree,5.0,Full-time Employment,18000.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,32988.0,South America
Peru,Bachelor’s degree,11.0,Full-time Employment,46116.0,South America
Colombia,Post grad,15.0,Full-time Employment,21192.0,South America
Colombia,Post grad,6.0,Full-time Employment,10596.0,South America
Colombia,Bachelor’s degree,5.0,Self-employed/Freelancer,36000.0,South America
Argentina,Post grad,10.0,Full-time Employment,38928.0,South America
Colombia,Post grad,25.0,Full-time Employment,21192.0,South America
Brazil,Post grad,17.0,Full-time Employment,11544.0,South America
Argentina,Master’s degree,23.0,Self-employed/Freelancer,42816.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,16035.0,South America
Argentina,Less than a Bachelors,17.0,Self-employed/Freelancer,13620.0,South America
Bolivia,Master’s degree,13.0,Full-time Employment,45000.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,65976.0,South America
Brazil,Master’s degree,23.0,Self-employed/Freelancer,40100.0,South America
Colombia,Post grad,15.0,Full-time Employment,15888.0,South America
Argentina,Bachelor’s degree,10.0,Full-time Employment,84000.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,31608.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,30240.0,South America
Chile,Post grad,7.0,Full-time Employment,37632.0,South America
Brazil,Bachelor’s degree,17.0,Self-employed/Freelancer,54972.0,South America
Colombia,Less than a Bachelors,5.0,Full-time Employment,10596.0,South America
Chile,Master’s degree,11.0,Full-time Employment,97848.0,South America
Guyana,Less than a Bachelors,6.0,Full-time Employment,12144.0,South America
Chile,Post grad,2.0,Full-time Employment,34620.0,South America
Brazil,Post grad,9.0,Self-employed/Freelancer,24744.0,South America
Ecuador,Less than a Bachelors,3.0,Full-time Employment,12000.0,South America
Chile,Post grad,36.0,Self-employed/Freelancer,25088.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,27816.0,South America
Argentina,Master’s degree,7.0,Full-time Employment,29196.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,10140.0,South America
Argentina,Less than a Bachelors,5.0,Self-employed/Freelancer,29196.0,South America
Brazil,Master’s degree,20.0,Full-time Employment,41232.0,South America
Argentina,Bachelor’s degree,20.0,Full-time Employment,77856.0,South America
Chile,Post grad,2.0,Full-time Employment,18060.0,South America
Brazil,Bachelor’s degree,9.0,Full-time Employment,13740.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,27492.0,South America
Chile,Bachelor’s degree,3.0,Full-time Employment,17316.0,South America
Peru,Post grad,11.0,Full-time Employment,26604.0,South America
Brazil,Bachelor’s degree,11.0,Full-time Employment,20616.0,South America
Argentina,Less than a Bachelors,20.0,Self-employed/Freelancer,19464.0,South America
Colombia,Less than a Bachelors,4.0,Full-time Employment,16596.0,South America
Argentina,Post grad,20.0,Full-time Employment,29196.0,South America
Colombia,Master’s degree,24.0,Full-time Employment,22956.0,South America
Brazil,Bachelor’s degree,21.0,Self-employed/Freelancer,21996.0,South America
Colombia,Bachelor’s degree,4.0,Full-time Employment,41199.0,South America
Argentina,Less than a Bachelors,7.0,Full-time Employment,36000.0,South America
Colombia,Post grad,10.0,Full-time Employment,15888.0,South America
Brazil,Bachelor’s degree,9.0,Self-employed/Freelancer,54972.0,South America
Brazil,Master’s degree,20.0,Full-time Employment,63228.0,South America
Brazil,Post grad,20.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,15120.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,20748.0,South America
Paraguay,Less than a Bachelors,9.0,Self-employed/Freelancer,108000.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,13740.0,South America
Argentina,Less than a Bachelors,15.0,Full-time Employment,35028.0,South America
Brazil,Bachelor’s degree,24.0,Full-time Employment,79284.0,South America
Argentina,Bachelor’s degree,15.0,Full-time Employment,30000.0,South America
Colombia,Post grad,8.0,Full-time Employment,15888.0,South America
Colombia,Post grad,12.0,Full-time Employment,42372.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,77832.0,South America
Brazil,Post grad,10.0,Full-time Employment,23364.0,South America
Brazil,Master’s degree,20.0,Full-time Employment,27488.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,12599.0,South America
Chile,Less than a Bachelors,6.0,Full-time Employment,25584.0,South America
Colombia,Less than a Bachelors,1.0,Full-time Employment,14700.0,South America
Argentina,Less than a Bachelors,17.0,Self-employed/Freelancer,72000.0,South America
Brazil,Less than a Bachelors,18.0,Full-time Employment,13740.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,18696.0,South America
Chile,Bachelor’s degree,30.0,Full-time Employment,27096.0,South America
Peru,Bachelor’s degree,5.0,Full-time Employment,19512.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,12372.0,South America
Argentina,Bachelor’s degree,4.0,Full-time Employment,34548.0,South America
Colombia,Post grad,4.0,Full-time Employment,12708.0,South America
Argentina,Bachelor’s degree,10.0,Full-time Employment,38928.0,South America
Brazil,Bachelor’s degree,9.0,Full-time Employment,10992.0,South America
Brazil,Less than a Bachelors,9.0,Full-time Employment,15120.0,South America
Brazil,Post grad,31.0,Full-time Employment,10440.0,South America
Argentina,Less than a Bachelors,15.0,Self-employed/Freelancer,23352.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,64860.0,South America
Argentina,Less than a Bachelors,5.0,Full-time Employment,24324.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,45814.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,63228.0,South America
Argentina,Less than a Bachelors,4.0,Full-time Employment,21408.0,South America
Brazil,Master’s degree,15.0,Full-time Employment,19236.0,South America
Uruguay,Bachelor’s degree,10.0,Full-time Employment,25224.0,South America
Ecuador,Bachelor’s degree,4.0,Full-time Employment,15600.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,82464.0,South America
Argentina,Less than a Bachelors,10.0,Full-time Employment,38928.0,South America
Colombia,Post grad,7.0,Full-time Employment,150000.0,South America
Chile,Less than a Bachelors,8.0,Full-time Employment,11292.0,South America
Ecuador,Master’s degree,5.0,Full-time Employment,14400.0,South America
Brazil,Bachelor’s degree,16.0,Full-time Employment,35052.0,South America
Argentina,Less than a Bachelors,1.0,Full-time Employment,17520.0,South America
Argentina,Less than a Bachelors,18.0,Full-time Employment,68124.0,South America
Brazil,Bachelor’s degree,16.0,Full-time Employment,54972.0,South America
Brazil,Master’s degree,16.0,Full-time Employment,27492.0,South America
Brazil,Less than a Bachelors,10.0,Full-time Employment,27492.0,South America
Ecuador,Master’s degree,11.0,Full-time Employment,28800.0,South America
Brazil,Less than a Bachelors,23.0,Full-time Employment,32988.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,41232.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,75000.0,South America
Chile,Less than a Bachelors,5.0,Full-time Employment,28596.0,South America
Peru,Bachelor’s degree,10.0,Full-time Employment,48000.0,South America
Colombia,Post grad,7.0,Full-time Employment,17652.0,South America
Colombia,Bachelor’s degree,11.0,Full-time Employment,70632.0,South America
Brazil,Bachelor’s degree,16.0,Full-time Employment,60000.0,South America
Argentina,Less than a Bachelors,12.0,Self-employed/Freelancer,72000.0,South America
Argentina,Bachelor’s degree,11.0,Full-time Employment,48660.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,14844.0,South America
Chile,Bachelor’s degree,6.0,Full-time Employment,45156.0,South America
Brazil,Master’s degree,6.0,Self-employed/Freelancer,13740.0,South America
Brazil,Post grad,19.0,Full-time Employment,38484.0,South America
Colombia,Bachelor’s degree,5.0,Full-time Employment,34428.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,27492.0,South America
Chile,Less than a Bachelors,8.0,Full-time Employment,28596.0,South America
Argentina,Less than a Bachelors,10.0,Full-time Employment,52548.0,South America
Brazil,Less than a Bachelors,22.0,Full-time Employment,13740.0,South America
Brazil,Less than a Bachelors,13.0,Full-time Employment,38484.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,41232.0,South America
Argentina,Post grad,19.0,Self-employed/Freelancer,56750.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,16488.0,South America
